wordnet_entry	translation	status	phrase	masc	pnt	concrete_n	concrete_pn	abstract_n	abstract_pn
vahto_LN	فاهتو	google-translated	0		LN	"lin 'فاهتو_N' = mkN nohum (wmkN {g = fem ; sg = ""فاهتو"" ; pl = ""فاهتو"" }) ;"	lin 'فاهتو_LN' = mkLN 'فاهتو_N' ;	fun 'فاهتو_N' : N ;	fun 'فاهتو_LN' : LN ;
vampula_LN	فامبولا	google-translated	0		LN	"lin 'فامبولا_N' = mkN nohum (wmkN {g = fem ; sg = ""فامبولا"" ; pl = ""فامبولا"" }) ;"	lin 'فامبولا_LN' = mkLN 'فامبولا_N' ;	fun 'فامبولا_N' : N ;	fun 'فامبولا_LN' : LN ;
varpaisjärvi_LN	فاربايسيارفي	google-translated	0		LN	"lin 'فاربايسيارفي_N' = mkN nohum (wmkN {g = fem ; sg = ""فاربايسيارفي"" ; pl = ""فاربايسيارفي"" }) ;"	lin 'فاربايسيارفي_LN' = mkLN 'فاربايسيارفي_N' ;	fun 'فاربايسيارفي_N' : N ;	fun 'فاربايسيارفي_LN' : LN ;
vehmaa_LN	فهما	google-translated	0		LN	"lin 'فهما_N' = mkN nohum (wmkN {g = fem ; sg = ""فهما"" ; pl = ""فهما"" }) ;"	lin 'فهما_LN' = mkLN 'فهما_N' ;	fun 'فهما_N' : N ;	fun 'فهما_LN' : LN ;
vehmersalmi_LN	فيهرسالمي	google-translated	0		LN	"lin 'فيهرسالمي_N' = mkN nohum (wmkN {g = fem ; sg = ""فيهرسالمي"" ; pl = ""فيهرسالمي"" }) ;"	lin 'فيهرسالمي_LN' = mkLN 'فيهرسالمي_N' ;	fun 'فيهرسالمي_N' : N ;	fun 'فيهرسالمي_LN' : LN ;
velkua_LN	فيلكوا	google-translated	0		LN	"lin 'فيلكوا_N' = mkN nohum (wmkN {g = fem ; sg = ""فيلكوا"" ; pl = ""فيلكوا"" }) ;"	lin 'فيلكوا_LN' = mkLN 'فيلكوا_N' ;	fun 'فيلكوا_N' : N ;	fun 'فيلكوا_LN' : LN ;
ventnor_LN	فينتنور	google-translated	0		LN	"lin 'فينتنور_N' = mkN nohum (wmkN {g = fem ; sg = ""فينتنور"" ; pl = ""فينتنور"" }) ;"	lin 'فينتنور_LN' = mkLN 'فينتنور_N' ;	fun 'فينتنور_N' : N ;	fun 'فينتنور_LN' : LN ;
vesanto_LN	فيسانتو	google-translated	0		LN	"lin 'فيسانتو_N' = mkN nohum (wmkN {g = fem ; sg = ""فيسانتو"" ; pl = ""فيسانتو"" }) ;"	lin 'فيسانتو_LN' = mkLN 'فيسانتو_N' ;	fun 'فيسانتو_N' : N ;	fun 'فيسانتو_LN' : LN ;
vesilahti_LN	فيسيلاهتي	google-translated	0		LN	"lin 'فيسيلاهتي_N' = mkN nohum (wmkN {g = fem ; sg = ""فيسيلاهتي"" ; pl = ""فيسيلاهتي"" }) ;"	lin 'فيسيلاهتي_LN' = mkLN 'فيسيلاهتي_N' ;	fun 'فيسيلاهتي_N' : N ;	fun 'فيسيلاهتي_LN' : LN ;
veteli_LN	فيتيلي	google-translated	0		LN	"lin 'فيتيلي_N' = mkN nohum (wmkN {g = fem ; sg = ""فيتيلي"" ; pl = ""فيتيلي"" }) ;"	lin 'فيتيلي_LN' = mkLN 'فيتيلي_N' ;	fun 'فيتيلي_N' : N ;	fun 'فيتيلي_LN' : LN ;
vetluga_LN	فيتلوجا	google-translated	0		LN	"lin 'فيتلوجا_N' = mkN nohum (wmkN {g = fem ; sg = ""فيتلوجا"" ; pl = ""فيتلوجا"" }) ;"	lin 'فيتلوجا_LN' = mkLN 'فيتلوجا_N' ;	fun 'فيتلوجا_N' : N ;	fun 'فيتلوجا_LN' : LN ;
vieremä_LN	فيريما	google-translated	0		LN	"lin 'فيريما_N' = mkN nohum (wmkN {g = fem ; sg = ""فيريما"" ; pl = ""فيريما"" }) ;"	lin 'فيريما_LN' = mkLN 'فيريما_N' ;	fun 'فيريما_N' : N ;	fun 'فيريما_LN' : LN ;
viewpark_LN	فيوبارك	google-translated	0		LN	"lin 'فيوبارك_N' = mkN nohum (wmkN {g = fem ; sg = ""فيوبارك"" ; pl = ""فيوبارك"" }) ;"	lin 'فيوبارك_LN' = mkLN 'فيوبارك_N' ;	fun 'فيوبارك_N' : N ;	fun 'فيوبارك_LN' : LN ;
vihanti_LN	فيهانتي	google-translated	0		LN	"lin 'فيهانتي_N' = mkN nohum (wmkN {g = fem ; sg = ""فيهانتي"" ; pl = ""فيهانتي"" }) ;"	lin 'فيهانتي_LN' = mkLN 'فيهانتي_N' ;	fun 'فيهانتي_N' : N ;	fun 'فيهانتي_LN' : LN ;
viiala_LN	فيالا	google-translated	0		LN	"lin 'فيالا_N' = mkN nohum (wmkN {g = fem ; sg = ""فيالا"" ; pl = ""فيالا"" }) ;"	lin 'فيالا_LN' = mkLN 'فيالا_N' ;	fun 'فيالا_N' : N ;	fun 'فيالا_LN' : LN ;
viitasaari_LN	فيتاساري	google-translated	0		LN	"lin 'فيتاساري_N' = mkN nohum (wmkN {g = fem ; sg = ""فيتاساري"" ; pl = ""فيتاساري"" }) ;"	lin 'فيتاساري_LN' = mkLN 'فيتاساري_N' ;	fun 'فيتاساري_N' : N ;	fun 'فيتاساري_LN' : LN ;
viljakkala_LN	فيلجاكالا	google-translated	0		LN	"lin 'فيلجاكالا_N' = mkN nohum (wmkN {g = fem ; sg = ""فيلجاكالا"" ; pl = ""فيلجاكالا"" }) ;"	lin 'فيلجاكالا_LN' = mkLN 'فيلجاكالا_N' ;	fun 'فيلجاكالا_N' : N ;	fun 'فيلجاكالا_LN' : LN ;
villa_hermosa_LN	فيلا هيرموسا	google-translated	1		LN	"lin 'فيلا هيرموسا_N' = mkN nohum (wmkN {g = fem ; sg = ""فيلا هيرموسا"" ; pl = ""فيلا هيرموسا"" }) ;"	lin 'فيلا هيرموسا_LN' = mkLN 'فيلا هيرموسا_N' ;	fun 'فيلا هيرموسا_N' : N ;	fun 'فيلا هيرموسا_LN' : LN ;
vilppula_LN	فيلبولا	google-translated	0		LN	"lin 'فيلبولا_N' = mkN nohum (wmkN {g = fem ; sg = ""فيلبولا"" ; pl = ""فيلبولا"" }) ;"	lin 'فيلبولا_LN' = mkLN 'فيلبولا_N' ;	fun 'فيلبولا_N' : N ;	fun 'فيلبولا_LN' : LN ;
vimpeli_LN	فيمبيلي	google-translated	0		LN	"lin 'فيمبيلي_N' = mkN nohum (wmkN {g = fem ; sg = ""فيمبيلي"" ; pl = ""فيمبيلي"" }) ;"	lin 'فيمبيلي_LN' = mkLN 'فيمبيلي_N' ;	fun 'فيمبيلي_N' : N ;	fun 'فيمبيلي_LN' : LN ;
virginia_water_LN	فرجينيا ووتر	google-translated	1		LN	"lin 'فرجينيا ووتر_N' = mkN nohum (wmkN {g = fem ; sg = ""فرجينيا ووتر"" ; pl = ""فرجينيا ووتر"" }) ;"	lin 'فرجينيا ووتر_LN' = mkLN 'فرجينيا ووتر_N' ;	fun 'فرجينيا ووتر_N' : N ;	fun 'فرجينيا ووتر_LN' : LN ;
virojoki_LN	فيروجوكي	google-translated	0		LN	"lin 'فيروجوكي_N' = mkN nohum (wmkN {g = fem ; sg = ""فيروجوكي"" ; pl = ""فيروجوكي"" }) ;"	lin 'فيروجوكي_LN' = mkLN 'فيروجوكي_N' ;	fun 'فيروجوكي_N' : N ;	fun 'فيروجوكي_LN' : LN ;
virolahti_LN	فيرولاهتي	google-translated	0		LN	"lin 'فيرولاهتي_N' = mkN nohum (wmkN {g = fem ; sg = ""فيرولاهتي"" ; pl = ""فيرولاهتي"" }) ;"	lin 'فيرولاهتي_LN' = mkLN 'فيرولاهتي_N' ;	fun 'فيرولاهتي_N' : N ;	fun 'فيرولاهتي_LN' : LN ;
virrat_LN	فيرات	google-translated	0		LN	"lin 'فيرات_N' = mkN nohum (wmkN {g = fem ; sg = ""فيرات"" ; pl = ""فيرات"" }) ;"	lin 'فيرات_LN' = mkLN 'فيرات_N' ;	fun 'فيرات_N' : N ;	fun 'فيرات_LN' : LN ;
virtasalmi_LN	فيرتاسالمي	google-translated	0		LN	"lin 'فيرتاسالمي_N' = mkN nohum (wmkN {g = fem ; sg = ""فيرتاسالمي"" ; pl = ""فيرتاسالمي"" }) ;"	lin 'فيرتاسالمي_LN' = mkLN 'فيرتاسالمي_N' ;	fun 'فيرتاسالمي_N' : N ;	fun 'فيرتاسالمي_LN' : LN ;
vuokatti_LN	فوكاتي	google-translated	0		LN	"lin 'فوكاتي_N' = mkN nohum (wmkN {g = fem ; sg = ""فوكاتي"" ; pl = ""فوكاتي"" }) ;"	lin 'فوكاتي_LN' = mkLN 'فوكاتي_N' ;	fun 'فوكاتي_N' : N ;	fun 'فوكاتي_LN' : LN ;
vuolijoki_LN	فووليجوكي	google-translated	0		LN	"lin 'فووليجوكي_N' = mkN nohum (wmkN {g = fem ; sg = ""فووليجوكي"" ; pl = ""فووليجوكي"" }) ;"	lin 'فووليجوكي_LN' = mkLN 'فووليجوكي_N' ;	fun 'فووليجوكي_N' : N ;	fun 'فووليجوكي_LN' : LN ;
vähäkyrö_LN	فاهاكيرو	google-translated	0		LN	"lin 'فاهاكيرو_N' = mkN nohum (wmkN {g = fem ; sg = ""فاهاكيرو"" ; pl = ""فاهاكيرو"" }) ;"	lin 'فاهاكيرو_LN' = mkLN 'فاهاكيرو_N' ;	fun 'فاهاكيرو_N' : N ;	fun 'فاهاكيرو_LN' : LN ;
västanfjärd_LN	فاستانفيارد	google-translated	0		LN	"lin 'فاستانفيارد_N' = mkN nohum (wmkN {g = fem ; sg = ""فاستانفيارد"" ; pl = ""فاستانفيارد"" }) ;"	lin 'فاستانفيارد_LN' = mkLN 'فاستانفيارد_N' ;	fun 'فاستانفيارد_N' : N ;	fun 'فاستانفيارد_LN' : LN ;
vörå_LN	فورا	google-translated	0		LN	"lin 'فورا_N' = mkN nohum (wmkN {g = fem ; sg = ""فورا"" ; pl = ""فورا"" }) ;"	lin 'فورا_LN' = mkLN 'فورا_N' ;	fun 'فورا_N' : N ;	fun 'فورا_LN' : LN ;
wabash_river_LN	نهر واباش	google-translated	1		LN	"lin 'نهر واباش_N' = mkN nohum (wmkN {g = fem ; sg = ""نهر واباش"" ; pl = ""نهر واباش"" }) ;"	lin 'نهر واباش_LN' = mkLN 'نهر واباش_N' ;	fun 'نهر واباش_N' : N ;	fun 'نهر واباش_LN' : LN ;
wallingford_LN	والينجفورد	google-translated	0		LN	"lin 'والينجفورد_N' = mkN nohum (wmkN {g = fem ; sg = ""والينجفورد"" ; pl = ""والينجفورد"" }) ;"	lin 'والينجفورد_LN' = mkLN 'والينجفورد_N' ;	fun 'والينجفورد_N' : N ;	fun 'والينجفورد_LN' : LN ;
wallsend_LN	وولسيند	google-translated	0		LN	"lin 'وولسيند_N' = mkN nohum (wmkN {g = fem ; sg = ""وولسيند"" ; pl = ""وولسيند"" }) ;"	lin 'وولسيند_LN' = mkLN 'وولسيند_N' ;	fun 'وولسيند_N' : N ;	fun 'وولسيند_LN' : LN ;
walt_whitman_bridge_LN	والت ويتمان بريدج	google-translated	1		LN	"lin 'والت ويتمان بريدج_N' = mkN nohum (wmkN {g = fem ; sg = ""والت ويتمان بريدج"" ; pl = ""والت ويتمان بريدج"" }) ;"	lin 'والت ويتمان بريدج_LN' = mkLN 'والت ويتمان بريدج_N' ;	fun 'والت ويتمان بريدج_N' : N ;	fun 'والت ويتمان بريدج_LN' : LN ;
waltham_forest_LN	والثام فورست	google-translated	1		LN	"lin 'والثام فورست_N' = mkN nohum (wmkN {g = fem ; sg = ""والثام فورست"" ; pl = ""والثام فورست"" }) ;"	lin 'والثام فورست_LN' = mkLN 'والثام فورست_N' ;	fun 'والثام فورست_N' : N ;	fun 'والثام فورست_LN' : LN ;
warminster_LN	وارمينستر	google-translated	0		LN	"lin 'وارمينستر_N' = mkN nohum (wmkN {g = fem ; sg = ""وارمينستر"" ; pl = ""وارمينستر"" }) ;"	lin 'وارمينستر_LN' = mkLN 'وارمينستر_N' ;	fun 'وارمينستر_N' : N ;	fun 'وارمينستر_LN' : LN ;
warsop_LN	وارسوب	google-translated	0		LN	"lin 'وارسوب_N' = mkN nohum (wmkN {g = fem ; sg = ""وارسوب"" ; pl = ""وارسوب"" }) ;"	lin 'وارسوب_LN' = mkLN 'وارسوب_N' ;	fun 'وارسوب_N' : N ;	fun 'وارسوب_LN' : LN ;
wear_LN	يرتدي	google-translated	0		LN	"lin 'يرتدي_N' = mkN nohum (wmkN {g = fem ; sg = ""يرتدي"" ; pl = ""يرتدي"" }) ;"	lin 'يرتدي_LN' = mkLN 'يرتدي_N' ;	fun 'يرتدي_N' : N ;	fun 'يرتدي_LN' : LN ;
welshpool_LN	ويلشبول	google-translated	0		LN	"lin 'ويلشبول_N' = mkN nohum (wmkN {g = fem ; sg = ""ويلشبول"" ; pl = ""ويلشبول"" }) ;"	lin 'ويلشبول_LN' = mkLN 'ويلشبول_N' ;	fun 'ويلشبول_N' : N ;	fun 'ويلشبول_LN' : LN ;
wendover_LN	ويندوفر	google-translated	0		LN	"lin 'ويندوفر_N' = mkN nohum (wmkN {g = fem ; sg = ""ويندوفر"" ; pl = ""ويندوفر"" }) ;"	lin 'ويندوفر_LN' = mkLN 'ويندوفر_N' ;	fun 'ويندوفر_N' : N ;	fun 'ويندوفر_LN' : LN ;
westhoughton_LN	ويفكرتون	google-translated	0		LN	"lin 'ويفكرتون_N' = mkN nohum (wmkN {g = fem ; sg = ""ويفكرتون"" ; pl = ""ويفكرتون"" }) ;"	lin 'ويفكرتون_LN' = mkLN 'ويفكرتون_N' ;	fun 'ويفكرتون_N' : N ;	fun 'ويفكرتون_LN' : LN ;
wetherby_LN	ويذربي	google-translated	0		LN	"lin 'ويذربي_N' = mkN nohum (wmkN {g = fem ; sg = ""ويذربي"" ; pl = ""ويذربي"" }) ;"	lin 'ويذربي_LN' = mkLN 'ويذربي_N' ;	fun 'ويذربي_N' : N ;	fun 'ويذربي_LN' : LN ;
whaley_bridge_LN	جسر ويلي	google-translated	1		LN	"lin 'جسر ويلي_N' = mkN nohum (wmkN {g = fem ; sg = ""جسر ويلي"" ; pl = ""جسر ويلي"" }) ;"	lin 'جسر ويلي_LN' = mkLN 'جسر ويلي_N' ;	fun 'جسر ويلي_N' : N ;	fun 'جسر ويلي_LN' : LN ;
wheatley_hill_LN	ويتلي هيل	google-translated	1		LN	"lin 'ويتلي هيل_N' = mkN nohum (wmkN {g = fem ; sg = ""ويتلي هيل"" ; pl = ""ويتلي هيل"" }) ;"	lin 'ويتلي هيل_LN' = mkLN 'ويتلي هيل_N' ;	fun 'ويتلي هيل_N' : N ;	fun 'ويتلي هيل_LN' : LN ;
wheeler_peak_LN	ويلر بيك	google-translated	1		LN	"lin 'ويلر بيك_N' = mkN nohum (wmkN {g = fem ; sg = ""ويلر بيك"" ; pl = ""ويلر بيك"" }) ;"	lin 'ويلر بيك_LN' = mkLN 'ويلر بيك_N' ;	fun 'ويلر بيك_N' : N ;	fun 'ويلر بيك_LN' : LN ;
whitchurch_LN	ويتشرش	google-translated	0		LN	"lin 'ويتشرش_N' = mkN nohum (wmkN {g = fem ; sg = ""ويتشرش"" ; pl = ""ويتشرش"" }) ;"	lin 'ويتشرش_LN' = mkLN 'ويتشرش_N' ;	fun 'ويتشرش_N' : N ;	fun 'ويتشرش_LN' : LN ;
whitley_bay_LN	خليج وايتلي	google-translated	1		LN	"lin 'خليج وايتلي_N' = mkN nohum (wmkN {g = fem ; sg = ""خليج وايتلي"" ; pl = ""خليج وايتلي"" }) ;"	lin 'خليج وايتلي_LN' = mkLN 'خليج وايتلي_N' ;	fun 'خليج وايتلي_N' : N ;	fun 'خليج وايتلي_LN' : LN ;
whittle_le_woods_LN	ويتل لو وودز	google-translated	1		LN	"lin 'ويتل لو وودز_N' = mkN nohum (wmkN {g = fem ; sg = ""ويتل لو وودز"" ; pl = ""ويتل لو وودز"" }) ;"	lin 'ويتل لو وودز_LN' = mkLN 'ويتل لو وودز_N' ;	fun 'ويتل لو وودز_N' : N ;	fun 'ويتل لو وودز_LN' : LN ;
whittlesey_LN	ويتليسي	google-translated	0		LN	"lin 'ويتليسي_N' = mkN nohum (wmkN {g = fem ; sg = ""ويتليسي"" ; pl = ""ويتليسي"" }) ;"	lin 'ويتليسي_LN' = mkLN 'ويتليسي_N' ;	fun 'ويتليسي_N' : N ;	fun 'ويتليسي_LN' : LN ;
whitworth_LN	ويتوورث	google-translated	0		LN	"lin 'ويتوورث_N' = mkN nohum (wmkN {g = fem ; sg = ""ويتوورث"" ; pl = ""ويتوورث"" }) ;"	lin 'ويتوورث_LN' = mkLN 'ويتوورث_N' ;	fun 'ويتوورث_N' : N ;	fun 'ويتوورث_LN' : LN ;
wickford_LN	ويكفورد	google-translated	0		LN	"lin 'ويكفورد_N' = mkN nohum (wmkN {g = fem ; sg = ""ويكفورد"" ; pl = ""ويكفورد"" }) ;"	lin 'ويكفورد_LN' = mkLN 'ويكفورد_N' ;	fun 'ويكفورد_N' : N ;	fun 'ويكفورد_LN' : LN ;
wicklow_LN	ويكلو	google-translated	0		LN	"lin 'ويكلو_N' = mkN nohum (wmkN {g = fem ; sg = ""ويكلو"" ; pl = ""ويكلو"" }) ;"	lin 'ويكلو_LN' = mkLN 'ويكلو_N' ;	fun 'ويكلو_N' : N ;	fun 'ويكلو_LN' : LN ;
wiltshire_LN	ويلتشير	google-translated	0		LN	"lin 'ويلتشير_N' = mkN nohum (wmkN {g = fem ; sg = ""ويلتشير"" ; pl = ""ويلتشير"" }) ;"	lin 'ويلتشير_LN' = mkLN 'ويلتشير_N' ;	fun 'ويلتشير_N' : N ;	fun 'ويلتشير_LN' : LN ;
wimbourne_LN	ويمبورن	google-translated	0		LN	"lin 'ويمبورن_N' = mkN nohum (wmkN {g = fem ; sg = ""ويمبورن"" ; pl = ""ويمبورن"" }) ;"	lin 'ويمبورن_LN' = mkLN 'ويمبورن_N' ;	fun 'ويمبورن_N' : N ;	fun 'ويمبورن_LN' : LN ;
windward_passage_LN	مضيق وينوارد	manual	1		LN	"lin 'مضيق وينوارد_N' = mkN nohum (wmkN {g = fem ; sg = ""مضيق وينوارد"" ; pl = ""مضيق وينوارد"" }) ;"	lin 'مضيق وينوارد_LN' = mkLN 'مضيق وينوارد_N' ;	fun 'مضيق وينوارد_N' : N ;	fun 'مضيق وينوارد_LN' : LN ;
wingate_LN	ينجيت	google-translated	0		LN	"lin 'ينجيت_N' = mkN nohum (wmkN {g = fem ; sg = ""ينجيت"" ; pl = ""ينجيت"" }) ;"	lin 'ينجيت_LN' = mkLN 'ينجيت_N' ;	fun 'ينجيت_N' : N ;	fun 'ينجيت_LN' : LN ;
winsford_LN	وينسفورد	google-translated	0		LN	"lin 'وينسفورد_N' = mkN nohum (wmkN {g = fem ; sg = ""وينسفورد"" ; pl = ""وينسفورد"" }) ;"	lin 'وينسفورد_LN' = mkLN 'وينسفورد_N' ;	fun 'وينسفورد_N' : N ;	fun 'وينسفورد_LN' : LN ;
wisbech_LN	ويسبيش	google-translated	0		LN	"lin 'ويسبيش_N' = mkN nohum (wmkN {g = fem ; sg = ""ويسبيش"" ; pl = ""ويسبيش"" }) ;"	lin 'ويسبيش_LN' = mkLN 'ويسبيش_N' ;	fun 'ويسبيش_N' : N ;	fun 'ويسبيش_LN' : LN ;
witham_LN	ويثام	google-translated	0		LN	"lin 'ويثام_N' = mkN nohum (wmkN {g = fem ; sg = ""ويثام"" ; pl = ""ويثام"" }) ;"	lin 'ويثام_LN' = mkLN 'ويثام_N' ;	fun 'ويثام_N' : N ;	fun 'ويثام_LN' : LN ;
withernsea_LN	ويذرنسي	google-translated	0		LN	"lin 'ويذرنسي_N' = mkN nohum (wmkN {g = fem ; sg = ""ويذرنسي"" ; pl = ""ويذرنسي"" }) ;"	lin 'ويذرنسي_LN' = mkLN 'ويذرنسي_N' ;	fun 'ويذرنسي_N' : N ;	fun 'ويذرنسي_LN' : LN ;
wolverton_LN	ولفرتون	google-translated	0		LN	"lin 'ولفرتون_N' = mkN nohum (wmkN {g = fem ; sg = ""ولفرتون"" ; pl = ""ولفرتون"" }) ;"	lin 'ولفرتون_LN' = mkLN 'ولفرتون_N' ;	fun 'ولفرتون_N' : N ;	fun 'ولفرتون_LN' : LN ;
wombourne_LN	وومبورن	google-translated	0		LN	"lin 'وومبورن_N' = mkN nohum (wmkN {g = fem ; sg = ""وومبورن"" ; pl = ""وومبورن"" }) ;"	lin 'وومبورن_LN' = mkLN 'وومبورن_N' ;	fun 'وومبورن_N' : N ;	fun 'وومبورن_LN' : LN ;
woodbridge_LN	وودبريدج	google-translated	0		LN	"lin 'وودبريدج_N' = mkN nohum (wmkN {g = fem ; sg = ""وودبريدج"" ; pl = ""وودبريدج"" }) ;"	lin 'وودبريدج_LN' = mkLN 'وودبريدج_N' ;	fun 'وودبريدج_N' : N ;	fun 'وودبريدج_LN' : LN ;
wootton_bassett_LN	ووتون باسيت	google-translated	1		LN	"lin 'ووتون باسيت_N' = mkN nohum (wmkN {g = fem ; sg = ""ووتون باسيت"" ; pl = ""ووتون باسيت"" }) ;"	lin 'ووتون باسيت_LN' = mkLN 'ووتون باسيت_N' ;	fun 'ووتون باسيت_N' : N ;	fun 'ووتون باسيت_LN' : LN ;
writtle_LN	هش	google-translated	0		LN	"lin 'هش_N' = mkN nohum (wmkN {g = fem ; sg = ""هش"" ; pl = ""هش"" }) ;"	lin 'هش_LN' = mkLN 'هش_N' ;	fun 'هش_N' : N ;	fun 'هش_LN' : LN ;
wroughton_LN	روتون	google-translated	0		LN	"lin 'روتون_N' = mkN nohum (wmkN {g = fem ; sg = ""روتون"" ; pl = ""روتون"" }) ;"	lin 'روتون_LN' = mkLN 'روتون_N' ;	fun 'روتون_N' : N ;	fun 'روتون_LN' : LN ;
wymondham_LN	ويموندهام	google-translated	0		LN	"lin 'ويموندهام_N' = mkN nohum (wmkN {g = fem ; sg = ""ويموندهام"" ; pl = ""ويموندهام"" }) ;"	lin 'ويموندهام_LN' = mkLN 'ويموندهام_N' ;	fun 'ويموندهام_N' : N ;	fun 'ويموندهام_LN' : LN ;
yaroslavi_LN	ياروسلافي	google-translated	0		LN	"lin 'ياروسلافي_N' = mkN nohum (wmkN {g = fem ; sg = ""ياروسلافي"" ; pl = ""ياروسلافي"" }) ;"	lin 'ياروسلافي_LN' = mkLN 'ياروسلافي_N' ;	fun 'ياروسلافي_N' : N ;	fun 'ياروسلافي_LN' : LN ;
yate_LN	ييت	google-translated	0		LN	"lin 'ييت_N' = mkN nohum (wmkN {g = fem ; sg = ""ييت"" ; pl = ""ييت"" }) ;"	lin 'ييت_LN' = mkLN 'ييت_N' ;	fun 'ييت_N' : N ;	fun 'ييت_LN' : LN ;
yateley_LN	ياتيلي	google-translated	0		LN	"lin 'ياتيلي_N' = mkN nohum (wmkN {g = fem ; sg = ""ياتيلي"" ; pl = ""ياتيلي"" }) ;"	lin 'ياتيلي_LN' = mkLN 'ياتيلي_N' ;	fun 'ياتيلي_N' : N ;	fun 'ياتيلي_LN' : LN ;
yli_ii_LN	يلي إي	google-translated	1		LN	"lin 'يلي إي_N' = mkN nohum (wmkN {g = fem ; sg = ""يلي إي"" ; pl = ""يلي إي"" }) ;"	lin 'يلي إي_LN' = mkLN 'يلي إي_N' ;	fun 'يلي إي_N' : N ;	fun 'يلي إي_LN' : LN ;
ylihärmä_LN	يليهارما	google-translated	0		LN	"lin 'يليهارما_N' = mkN nohum (wmkN {g = fem ; sg = ""يليهارما"" ; pl = ""يليهارما"" }) ;"	lin 'يليهارما_LN' = mkLN 'يليهارما_N' ;	fun 'يليهارما_N' : N ;	fun 'يليهارما_LN' : LN ;
ylikiiminki_LN	يليكيمينكي	google-translated	0		LN	"lin 'يليكيمينكي_N' = mkN nohum (wmkN {g = fem ; sg = ""يليكيمينكي"" ; pl = ""يليكيمينكي"" }) ;"	lin 'يليكيمينكي_LN' = mkLN 'يليكيمينكي_N' ;	fun 'يليكيمينكي_N' : N ;	fun 'يليكيمينكي_LN' : LN ;
ylistaro_LN	يليستارو	google-translated	0		LN	"lin 'يليستارو_N' = mkN nohum (wmkN {g = fem ; sg = ""يليستارو"" ; pl = ""يليستارو"" }) ;"	lin 'يليستارو_LN' = mkLN 'يليستارو_N' ;	fun 'يليستارو_N' : N ;	fun 'يليستارو_LN' : LN ;
ylitornio_LN	يليتورنيو	google-translated	0		LN	"lin 'يليتورنيو_N' = mkN nohum (wmkN {g = fem ; sg = ""يليتورنيو"" ; pl = ""يليتورنيو"" }) ;"	lin 'يليتورنيو_LN' = mkLN 'يليتورنيو_N' ;	fun 'يليتورنيو_N' : N ;	fun 'يليتورنيو_LN' : LN ;
